electors,percentage
257,0.0034666666666666665
258,0.002266666666666667
259,0.0026
260,0.0024333333333333334
261,0.0029333333333333334
262,0.009433333333333334
263,0.0024333333333333334
264,0.0012666666666666666
265,0.0022
266,0.004866666666666667
267,0.0029
268,0.005933333333333333
269,0.0018333333333333333
270,0.0018
271,0.0034333333333333334
272,0.005233333333333334
273,0.0023666666666666667
274,0.0032333333333333333
275,0.004533333333333334
276,0.0019333333333333333
277,0.0032
278,0.0032333333333333333
279,0.0044666666666666665
280,0.0024
281,0.0063
282,0.0012
283,0.0034333333333333334
284,0.0023
285,0.005433333333333333
286,0.0017666666666666666
287,0.0047
288,0.0016
289,0.0021
290,0.0037
291,0.004066666666666666
292,0.0015
293,0.0027
294,0.004566666666666667
295,0.0016333333333333334
296,0.004533333333333334
297,0.0022333333333333333
298,0.0014666666666666667
299,0.002033333333333333
300,0.008833333333333334
301,0.0018333333333333333
302,0.0027
303,0.0032333333333333333
304,0.0016666666666666668
305,0.0031
306,0.0071333333333333335
307,0.0017666666666666666
308,0.0022333333333333333
309,0.0033666666666666667
310,0.0019666666666666665
311,0.003966666666666667
312,0.0052
313,0.0010333333333333334
314,0.004366666666666666
315,0.0018
316,0.0027333333333333333
317,0.0024333333333333334
318,0.0104
319,0.0011333333333333334
320,0.0033666666666666667
321,0.001
322,0.0023333333333333335
323,0.0029666666666666665
324,0.012233333333333334
325,0.0019
326,0.0013666666666666666
327,0.0012333333333333332
328,0.002033333333333333
329,0.0088
330,0.0031
331,0.0018333333333333333
332,0.0019333333333333333
333,0.0012666666666666666
334,0.0041333333333333335
335,0.013566666666666666
336,0.0010666666666666667
337,0.0008333333333333334
338,0.0021
339,0.0019666666666666665
340,0.0044666666666666665
341,0.004866666666666667
342,0.0004333333333333333
343,0.0015666666666666667
344,0.0012666666666666666
345,0.003766666666666667
346,0.0031333333333333335
347,0.0149
348,0.0005
349,0.0020666666666666667
350,0.0008666666666666666
351,0.0035
352,0.002533333333333333
353,0.029166666666666667
354,0.0007666666666666667
355,0.0003333333333333333
356,0.0014666666666666667
357,0.0045
358,0.018
359,0.007633333333333333
360,0.0006
361,0.0006
362,0.0017333333333333333
363,0.010433333333333333
364,0.04903333333333333
365,0.0003333333333333333
366,0.0003333333333333333
367,0.0017
368,0.0068
369,0.0102
370,0.017966666666666666
371,0.00016666666666666666
372,0.0005333333333333334
373,0.0051
374,0.024566666666666667
375,0.004533333333333334
376,0.00046666666666666666
377,0.0009333333333333333
378,0.0010333333333333334
379,0.005933333333333333
380,0.044533333333333334
381,0.0009333333333333333
382,0.0004
383,0.004533333333333334
384,0.004666666666666667
385,0.0028333333333333335
386,0.0217
387,0.0002
388,0.0008
389,0.0102
390,0.020533333333333334
391,0.004066666666666666
392,0.0022333333333333333
393,0.0015
394,0.0011333333333333334
395,0.008433333333333333
396,0.012933333333333333
397,0.003933333333333333
398,0.0021666666666666666
399,0.008066666666666666
400,0.0026666666666666666
401,0.0041
402,0.0023333333333333335
403,0.0012333333333333332
404,0.0023333333333333335
405,0.007733333333333333
406,0.0031333333333333335
407,0.0045
408,0.0024
409,0.0016666666666666668
410,0.0035
411,0.002033333333333333
412,0.0014666666666666667
413,0.002
414,0.0028
415,0.0013
416,0.004
417,0.0009
418,0.0009666666666666667
419,0.0028
420,0.0012666666666666666
421,0.0014666666666666667
422,0.002533333333333333
423,0.0006333333333333333
424,0.0011666666666666668
425,0.0034333333333333334
426,0.0002
427,0.0007333333333333333
428,0.0019333333333333333
429,0.0002
430,0.00036666666666666667
431,0.0015333333333333334
432,0.00016666666666666666
433,0.0007333333333333333
434,0.0019333333333333333
435,0.0002666666666666667
436,0.0005333333333333334
437,0.0010333333333333334
438,0.00036666666666666667
439,0.0006666666666666666
440,0.0003333333333333333
441,0.000033333333333333335
442,0.0006
443,0.00046666666666666666
444,0.0003
445,0.0007333333333333333
446,0.0001
447,0.00023333333333333333
448,0.0005333333333333334
449,0.00016666666666666666
450,0.0004
451,0.0002
452,0.00016666666666666666
453,0.0004333333333333333
454,0.0005
455,0.00016666666666666666
456,0.0003333333333333333
457,0.0004
458,0.0004
459,0.0002
460,0.0005
461,0.00016666666666666666
462,0.00023333333333333333
463,0.0007
464,0.00013333333333333334
465,0.000033333333333333335
466,0.00046666666666666666
467,0.00006666666666666667
468,0
469,0.00036666666666666667
470,0.0001
471,0.00023333333333333333
472,0.0007666666666666667
473,0.00006666666666666667
474,0.00016666666666666666
475,0.0002666666666666667
476,0.000033333333333333335
477,0.00016666666666666666
478,0.00016666666666666666
479,0.0001
480,0.0002
481,0
482,0.00006666666666666667
483,0.0003
484,0.000033333333333333335
485,0.00006666666666666667
486,0.0001
487,0.000033333333333333335
488,0.00013333333333333334
489,0.00006666666666666667
490,0
491,0.0002
492,0
493,0.000033333333333333335
494,0.00013333333333333334
495,0
496,0.000033333333333333335
497,0
498,0
499,0
500,0.000033333333333333335
501,0
502,0
503,0
504,0.000033333333333333335
505,0.00006666666666666667
506,0.000033333333333333335
507,0
508,0.000033333333333333335
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0.000033333333333333335
517,0
518,0.000033333333333333335
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
