date,mean,mode,probability,iterations,demPopWins,gopPopWins,demMismatch,gopMismatch,demLandslide,gopLandslide,demGains,demLosses,demSupermajority,gopSupermajority
1473607774462,19.580300000001415,14,0.1592700000000185,100000,0.8099299999989488,0.19007000000105123,0.6506599999996736,0,0.054990000000006166,0.00031000000000000016,0.9879299999981387,0.008720000001861307,0,0
1473521463158,19.710759999999937,14,0.1713500000000306,100000,0.7968499999990083,0.2031500000009917,0.6254999999997881,0,0.062400000000008435,0.0009100000000000017,0.9837599999981577,0.012110000001842336,0,0
1473444980961,20.560740000000806,15,0.18199000000004123,100000,0.8387999999988174,0.16120000000118262,0.6568099999996456,0,0.06541000000000734,0.00030000000000000014,0.9918399999981209,0.006080000001879104,0,0
1473378856640,21.152210000002924,15,0.18053000000003977,100000,0.8870899999985976,0.11291000000140239,0.7065599999994192,0,0.05717000000000683,0.00005,0.997079999998097,0.0018800000019029539,0,0
1473271175158,21.11687000000299,15,0.1796600000000389,100000,0.8851199999986066,0.11488000000139342,0.7054599999994242,0,0.05693000000000676,0.00004,0.9969299999980977,0.002020000001902271,0,0
1473138000000,21.365459999994556,16,0.1934199999999904,50000,0.8768800000005954,0.1231199999994046,0.683460000000402,0,0.06777999999999941,0.00006000000000000001,0.9959200000007145,0.002779999999285542,0,0
1473051600000,21.27223999999444,15,0.19023999999999164,50000,0.876420000000595,0.12357999999940505,0.6861800000004047,0,0.0634999999999981,0.00002,0.9955800000007141,0.0029799999992858816,0,0
1472965200000,21.8040799999946,16,0.21245999999998302,50000,0.8763800000005949,0.1236199999994051,0.6639200000003824,0,0.07684000000000218,0.00006000000000000001,0.9957600000007143,0.002899999999285702,0,0
1472878800000,21.729299999994566,16,0.2091599999999843,50000,0.8753600000005939,0.12463999999940611,0.6662000000003847,0,0.07770000000000245,0.00012,0.9953200000007139,0.003399999999286142,0,0
1472792400000,21.74397999999465,15,0.2088799999999844,50000,0.8777600000005963,0.12223999999940371,0.6688800000003874,0,0.07738000000000235,0.00006000000000000001,0.9952800000007138,0.0035399999992861823,0,0
1472706000000,21.688379999994567,17,0.2088799999999844,50000,0.8758200000005943,0.12417999999940565,0.6669400000003854,0,0.07548000000000177,0.00016,0.9948600000007134,0.003519999999286601,0,0
1472619600000,22.5339799999947,16,0.2333799999999749,50000,0.8908400000006094,0.10915999999939063,0.657460000000376,0,0.08794000000000558,0.00002,0.9963400000007149,0.002379999999285122,0,0
1472533200000,22.618979999994792,17,0.23659999999997366,50000,0.89142000000061,0.10857999999939005,0.6548200000003733,0,0.0883200000000057,0.00002,0.9964000000007149,0.0024999999992850624,0,0
1472446800000,22.491099999994702,16,0.23247999999997526,50000,0.8887400000006073,0.11125999999939273,0.6562600000003748,0,0.08818000000000566,0.00004,0.9958000000007143,0.0031399999992856626,0,0
1472360400000,23.100419999994642,17,0.24999999999996847,50000,0.8992800000006178,0.10071999999938219,0.6492800000003678,0,0.09930000000000906,0.0001,0.9963000000007148,0.002439999999285162,0.00004,0
1472274000000,23.00995999999472,17,0.24847999999996906,50000,0.8971200000006156,0.10287999999938435,0.6486400000003671,0,0.09706000000000838,0.0001,0.9965400000007151,0.0024199999992849225,0,0
1472187600000,22.97471999999476,17,0.24765999999996938,50000,0.8954000000006139,0.10459999999938607,0.6477400000003662,0,0.09840000000000879,0.00008,0.9960000000007145,0.002779999999285462,0,0
1472101200000,22.78805999999483,17,0.24599999999997002,50000,0.8790600000005976,0.12093999999940241,0.6330600000003516,0,0.10280000000001013,0.00014000000000000001,0.9943200000007129,0.003919999999287141,0,0
1472014800000,22.497819999994846,17,0.23953999999997252,50000,0.8717000000005902,0.12829999999940978,0.6321600000003507,0,0.09578000000000798,0.00014000000000000001,0.9932600000007118,0.004859999999288201,0.00002,0
1471928400000,22.53831999999474,17,0.2421799999999715,50000,0.8716600000005902,0.12833999999940982,0.629480000000348,0,0.09960000000000915,0.00014000000000000001,0.9933400000007119,0.004319999999288119,0,0
1471842000000,22.54505999999489,17,0.2406399999999721,50000,0.8732400000005918,0.12675999999940823,0.6326000000003511,0,0.09900000000000897,0.00012,0.9936400000007122,0.0046399999992878214,0,0
1471755600000,22.882019999994895,16,0.2550399999999735,50000,0.8665400000005851,0.13345999999941494,0.61150000000033,0,0.11134000000001275,0.00030000000000000003,0.9910200000007096,0.006599999999290439,0.00004,0
1471669200000,22.771659999995023,16,0.25237999999997085,50000,0.8639000000005824,0.13609999999941758,0.61152000000033,0,0.10730000000001151,0.00022,0.9916400000007102,0.0061399999992898194,0.00008,0
1471582800000,23.470519999994707,18,0.26575999999998423,50000,0.8966600000006152,0.10333999999938481,0.6309000000003494,0,0.11072000000001256,0.00012,0.9958200000007144,0.0028199999992856418,0,0
1471496400000,23.47333999999472,17,0.2682199999999867,50000,0.8951800000006137,0.10481999999938629,0.6269600000003455,0,0.11068000000001255,0.00012,0.9951200000007137,0.003239999999286341,0.00004,0
1471410000000,23.001939999994846,17,0.24903999999996884,50000,0.8913800000006099,0.1086199999993901,0.6423400000003608,0,0.1010800000000096,0.00006000000000000001,0.9960000000007145,0.0025999999992854616,0.00002,0
1471323600000,22.968999999994793,19,0.24857999999996902,50000,0.8919600000006105,0.10803999999938951,0.6433800000003619,0,0.099100000000009,0.00002,0.995420000000714,0.0030399999992860413,0,0
1471237200000,23.07661999999476,16,0.2587199999999772,50000,0.8790000000005975,0.12099999999940247,0.6202800000003388,0,0.10852000000001188,0.00012,0.9932200000007118,0.004979999999288241,0.00002,0
1471150800000,23.068539999994925,17,0.254539999999973,50000,0.8818200000006003,0.11817999999939965,0.6272800000003458,0,0.10690000000001139,0.00012,0.9939400000007125,0.004359999999287521,0.00002,0
1471064400000,23.094599999994728,15,0.25577999999997425,50000,0.8803800000005989,0.1196199999994011,0.6246000000003431,0,0.10828000000001181,0.00014000000000000001,0.9943000000007128,0.004099999999287162,0,0
1470978000000,23.045079999994897,16,0.25759999999997607,50000,0.8791600000005977,0.12083999999940231,0.6215600000003401,0,0.10940000000001215,0.00008,0.9938200000007124,0.0044399999992876405,0.00006000000000000001,0
1470891600000,23.203879999994967,15,0.26375999999998223,50000,0.8685800000005871,0.1314199999994129,0.6048200000003233,0,0.11808000000001481,0.00034,0.9910800000007096,0.006579999999290379,0,0
1470805200000,23.15871999999493,20,0.26195999999998043,50000,0.8690200000005875,0.13097999999941246,0.6070600000003256,0,0.11784000000001474,0.00022,0.9917000000007102,0.00585999999928976,0,0
1470718800000,23.632699999995054,16,0.2770399999999955,50000,0.8743200000005928,0.12567999999940715,0.5972800000003158,0,0.12700000000001616,0.00034,0.9918800000007104,0.00579999999928958,0.0001,0
1470632400000,23.616079999994952,15,0.27687999999999535,50000,0.8723800000005909,0.1276199999994091,0.595500000000314,0,0.12908000000001535,0.00026000000000000003,0.99150000000071,0.005759999999289958,0.00006000000000000001,0
1470546000000,23.38361999999526,18,0.27577999999999425,50000,0.8586000000005771,0.14139999999942288,0.5828200000003013,0,0.12838000000001562,0.0006800000000000005,0.988500000000707,0.008519999999292958,0.00002,0
1470459600000,23.378019999995132,16,0.2740199999999925,50000,0.857520000000576,0.14247999999942396,0.583500000000302,0,0.13040000000001484,0.0006000000000000003,0.9892800000007078,0.00827999999929218,0.0001,0
1470373200000,23.354199999995046,18,0.274519999999993,50000,0.8566000000005751,0.14339999999942488,0.5820800000003006,0,0.1263400000000164,0.00036,0.9880600000007066,0.009199999999293398,0.00012,0
1470286800000,23.85285999999536,18,0.2910400000000095,50000,0.8526600000005712,0.14733999999942882,0.5616200000002801,0,0.14222000000001025,0.0006600000000000004,0.9861600000007047,0.010119999999295297,0.00014000000000000001,0
1470200400000,23.872359999995155,17,0.2912200000000097,50000,0.8519000000005704,0.14809999999942958,0.5606800000002792,0,0.14114000000001067,0.0006600000000000004,0.9865800000007051,0.010119999999294877,0.00012,0
1470114000000,23.291899999995223,17,0.27827999999999675,50000,0.8396400000005582,0.16035999999944184,0.5613600000002799,0,0.1344000000000133,0.0011600000000000017,0.9843600000007029,0.012719999999297099,0.00028000000000000003,0
1470027600000,23.36199999999519,17,0.27877999999999725,50000,0.8411400000005597,0.15885999999944034,0.5623600000002809,0,0.13578000000001275,0.0008200000000000008,0.9848800000007034,0.011839999999296578,0.0001,0
1469941200000,24.787075000002915,17,0.3214249999999687,40000,0.8474750000006823,0.15252499999931768,0.526050000000004,0,0.16837499999998554,0.001600000000000001,0.9813500000009648,0.01497499999903517,0.00042500000000000014,0
1469854800000,24.63155000000299,18,0.3143499999999695,40000,0.8476500000006827,0.1523499999993173,0.5333000000000193,0,0.16432499999998598,0.0012,0.9828000000009679,0.013699999999032108,0.00020000000000000004,0
1469768400000,25.932900000003002,20,0.3444249999999662,40000,0.9007750000007948,0.0992249999992052,0.556350000000068,0,0.17519999999998478,0.00017500000000000003,0.9939500000009914,0.00462499999900857,0.00015000000000000001,0
1469682000000,25.90520000000305,20,0.34537499999996607,40000,0.8984500000007899,0.1015499999992101,0.553075000000061,0,0.17374999999998494,0.00027500000000000007,0.9929250000009893,0.005524999999010733,0.00027500000000000007,0
