date,mean,mode,probability,iterations,demPopWins,gopPopWins,demMismatch,gopMismatch,demLandslide,gopLandslide,demGains,demLosses,demSupermajority,gopSupermajority
1467788400000,12.21347499999959,-16,0.33934999999996673,40000,0.39994999999996006,0.6000500000000399,0.06129999999999733,0.0006999999999999998,0.14369999999998825,0.29474999999997165,0.5645000000000852,0.42779999999991486,0.033000000000000446,0.09934999999999314
1467702000000,12.190574999999484,-7,0.3375999999999669,40000,0.3985499999999602,0.6014500000000398,0.061699999999997285,0.0007499999999999997,0.1432999999999883,0.29364999999997177,0.5660750000000885,0.4250749999999115,0.033275000000000415,0.10092499999999296
1467615600000,11.933249999999532,-20,0.33572499999996713,40000,0.3939249999999607,0.6060750000000392,0.05904999999999758,0.0008499999999999995,0.14534999999998807,0.2985749999999712,0.5595250000000747,0.43229999999992536,0.033925000000000344,0.10287499999999275
1467529200000,11.518274999999704,-9,0.3340749999999673,40000,0.3906999999999611,0.6093000000000389,0.05767499999999773,0.0010499999999999995,0.14174999999998847,0.3026249999999708,0.554925000000065,0.43682499999993507,0.03212500000000054,0.10342499999999269
1467442800000,12.207099999999457,-15,0.34002499999996666,40000,0.3961499999999605,0.6038500000000395,0.057149999999997786,0.0010249999999999994,0.1442249999999882,0.29544999999997157,0.5626250000000812,0.4291749999999188,0.03380000000000036,0.10227499999999282
1467356400000,12.213574999999594,-4,0.3405999999999666,40000,0.3976749999999603,0.6023250000000397,0.057874999999997706,0.0007999999999999996,0.14819999999998776,0.29844999999997124,0.5602750000000762,0.43259999999992377,0.035650000000000154,0.10257499999999278
1467270000000,11.849349999999447,-20,0.33642499999996706,40000,0.39469999999996064,0.6053000000000394,0.05937499999999754,0.0010999999999999996,0.1449749999999881,0.300724999999971,0.5605000000000767,0.43152499999992333,0.03502500000000022,0.10577499999999243
1467183600000,14.721874999999756,0,0.3541249999999651,40000,0.41892499999995797,0.581075000000042,0.06529999999999689,0.0005000000000000001,0.155199999999987,0.27189999999997416,0.5830500000001243,0.40684999999987564,0.03714999999999999,0.08439999999999478
1467097200000,14.26589999999959,-8,0.3494499999999656,40000,0.41274999999995865,0.5872500000000414,0.06387499999999705,0.000575,0.15479999999998703,0.27759999999997353,0.5797250000001173,0.4122249999998827,0.037624999999999936,0.08854999999999433
1467010800000,14.068424999999422,-7,0.3504999999999655,40000,0.4115249999999588,0.5884750000000412,0.061599999999997296,0.000575,0.15387499999998713,0.28034999999997323,0.5760750000001096,0.4154499999998904,0.0361500000000001,0.08979999999999419
1466924400000,14.271524999999343,-6,0.3533499999999652,40000,0.4160499999999583,0.5839500000000417,0.0633499999999971,0.0006499999999999999,0.1542499999999871,0.27914999999997336,0.5798500000001175,0.41207499999988245,0.037999999999999895,0.09167499999999398
1466838000000,14.48547499999944,-11,0.3568249999999648,40000,0.41807499999995806,0.581925000000042,0.06177499999999728,0.0005250000000000001,0.1569249999999868,0.27839999999997345,0.5798000000001174,0.41119999999988255,0.037999999999999895,0.09227499999999392
1466751600000,13.8967499999996,-17,0.35112499999996544,40000,0.4122499999999587,0.5877500000000413,0.061699999999997285,0.000575,0.15487499999998702,0.2869999999999725,0.5723250000001017,0.41932499999989836,0.03914999999999977,0.0942499999999937
