id,prob,gap,stddev,flip
LA-5,0.000030000000000000004,-0.17600993736988696,0.043189123267825875,false
LA-6,0.006629999999999898,-0.1060800143261868,0.04267868045358419,false
LA-3,0,-0.7716839323146797,0.04731444057279666,false
LA-1,0,-0.4785288501701844,0.045331146617194146,false
MA-8,0.9999999999980838,1.0950471115586398,0.04940985244900233,false
MA-7,0.9999999999980838,1.0916654220030546,0.04938839891331216,false
MA-6,0.9999999999980838,0.24666315574834713,0.04369879081066844,false
MA-2,0.9999999999980838,1.0903845986588516,0.04938027089958229,false
MA-4,0.9999999999980838,1.0874125418262137,0.04936140528257176,false
MA-3,0.9999999999980838,0.36844977059522305,0.04456363544724311,false
MA-9,0.9999999999980838,0.20792039254054345,0.04342005492934725,false
MA-1,0.9999999999980838,1.0879160798104368,0.049364602079595324,false
MA-5,0.9999999999980838,1.0913019607719887,0.049386092550165614,false
MD-8,0.9999999999980838,0.32550545548033416,0.044260603382199455,false
MD-6,0.9981099999980924,0.12291799819643377,0.04280214315924002,false
MD-5,0.9999999999980838,0.3913753500043526,0.04472456679218623,false
MD-4,0.9999999999980838,0.5275222134105275,0.04566859820653429,false
MD-3,0.9999999999980838,0.30083774492434334,0.044085596402456254,false
MD-2,0.9999999999980838,0.36300628849868194,0.044525338227907614,false
MD-1,0,-0.30095256125306485,0.04408641258503169,false
MD-7,0.9999999999980838,0.537639226753108,0.045737971020789324,false
ME-1,0.9999999999980838,0.4059427380953743,0.044826525706179725,false
ME-2,0.9077899999985034,0.056314250191641504,0.042311672528054296,true
MI-2,0,-0.19537394073780462,0.04332940477601795,false
MI-3,0.028839999999998995,-0.0805940304773029,0.04249112480497384,false
MI-4,0.05997000000000769,-0.06566553118506685,0.04238087797764577,false
MI-5,0.9999999999980838,0.4638137870378527,0.04522930202739042,false
MI-6,0.1346699999999939,-0.04673050996466882,0.04224062908543583,false
MI-7,0.3664500000002257,-0.014496731985424158,0.04200080108974655,false
MI-1,0.8261099999988751,0.03979099936883518,0.04218911241545366,true
MI-9,0.9999999999980838,0.35141687078699113,0.0444436918055183,false
MI-10,0,-0.2848597573687396,0.043971867642597015,false
MI-11,0.13868999999999793,-0.04589307368597109,0.042234415564870315,false
MI-12,0.9999999999980838,0.4452892932555802,0.04510076495156932,false
MI-13,0.9999999999980838,0.7401523933296366,0.04710512691819934,false
MI-14,0.9999999999980838,0.6894865806663389,0.04676683351879392,false
MI-8,0.3455700000002048,-0.016967408449118593,0.04201923202734232,false
MN-1,0.9999899999980838,0.1935616546709779,0.043316295034260856,false
MN-2,0.3768300000002361,-0.013236387655782875,0.04199139596264066,false
MN-3,0.0008200000000000015,-0.13523386017371308,0.042892222861494245,false
MN-4,0.9999999999980838,0.39128345627985145,0.044723922879115134,false
MN-5,0.9999999999980838,0.6274175841697075,0.046349036421889235,false
MN-6,0.04809000000000405,-0.0706686529552458,0.042417857908439514,false
MN-7,0.9999999999980838,0.1938574399534747,0.043318434961138894,false
MN-8,0.9980399999980927,0.12238476844811663,0.04279823877036323,false
MO-1,0.9999999999980838,0.6223962820747477,0.046315072393426804,false
MO-2,0,-0.2066631917520102,0.043410979982991996,false
MO-3,0,-0.3034925115545847,0.04410446419567751,false
MO-4,0,-0.30886067548681706,0.04414259183728852,false
MO-5,0.999949999998084,0.17465255751200365,0.04317927270726391,false
MO-6,0,-0.2631390315996921,0.04381678959482827,false
MO-7,0,-0.23790245008874344,0.043635917458722,false
MO-8,0,-0.3149627913259943,0.04418589245269316,false
MS-1,0,-0.28148018753476634,0.043947774696373634,false
MS-2,0.9999999999980838,0.7857267755245582,0.047407362773809726,false
MS-4,0,-0.34741174327888397,0.04441544114055444,false
MS-3,0,-0.3012849114402615,0.04408877504215011,false
MT,0.16311000000002235,-0.04160437771185052,0.042202580415993264,false
NC-7,0.004159999999999999,-0.1140520135479963,0.04273717873842834,false
NC-12,0.9999999999980838,0.6152858176034242,0.04626693464439883,false
NC-11,0.00024,-0.14961401136981978,0.04299716220862381,false
NC-10,0.004579999999999982,-0.11199230783891301,0.04272207235550691,false
NC-9,0,-0.8306740279345854,0.04770356419189894,false
NC-8,0.00001,-0.1889059258715094,0.04328259815110831,false
NC-13,0.1845500000000438,-0.037795320365107354,0.04217428549274323,false
NC-6,0.06184000000000826,-0.06511446357759032,0.042376802859376984,false
NC-5,0.004179999999999998,-0.11203768476438228,0.04272240521846397,false
NC-4,0.9999999999980838,0.6032966582152128,0.04618565457712104,false
NC-3,0,-0.24783776196585006,0.04370721378399994,false
NC-2,0.05431000000000596,-0.06817158678077284,0.04239940519675141,false
NC-1,0.9999999999980838,0.575939885873201,0.045999652605339836,false
ND,0,-0.4469954161648191,0.04511261864637959,false
NE-2,0.9996299999980854,0.14168093619095298,0.04293930220094469,false
NE-1,0,-0.2679512672318333,0.043851194491937334,false
NE-3,0,-0.3993937903160214,0.04478071755016049,false
NH-1,0.955779999998285,0.07235699337014184,0.042430329786185904,true
NH-2,0.9999999999980838,0.20840357310911073,0.04342354220321633,false
NJ-4,0,-0.2600216473758952,0.043794487548123234,false
NJ-11,0.0005300000000000007,-0.14304147451148336,0.04294923084616454,false
NJ-1,0.9999999999980838,0.2883186984817063,0.04399651276452974,false
NJ-9,0.9999999999980838,0.49232373817639274,0.04542641521163099,false
NJ-8,0.9999999999980838,0.6914849028446785,0.04678022256938454,false
NJ-7,0.011949999999999681,-0.09650237680194734,0.042608293837195506,false
NJ-6,0.9999999999980838,0.3183842239043866,0.04421015238316418,false
NJ-5,0.3815500000002408,-0.012696821386768892,0.04198736888773173,false
NJ-10,0.9999999999980838,0.8359528729339301,0.04773823106808375,false
NJ-3,0.6139399999998407,0.01199307882396139,0.04198211589586028,true
NJ-2,0.0008900000000000017,-0.13352342403407122,0.04287972384054165,false
NJ-12,0.9999999999980838,0.3527681661236906,0.04445321928465157,false
NM-3,0.9999999999980838,0.3391007198879475,0.044356760896596174,false
NM-2,0.00001,-0.1806574890337861,0.04322283373602269,false
NM-1,0.9999999999980838,0.28008409636190845,0.0439378181093562,false
NV-4,0.9712199999982147,0.08066391520506266,0.04249164023037703,true
NV-3,0.0007400000000000013,-0.13789570833170947,0.04291166708926746,false
NV-2,0,-0.2696335193124237,0.04386321532393507,false
NV-1,0.9999999999980838,0.29802519256577076,0.04406559839103969,false
NY-16,0.9999999999980838,1.0057303480018214,0.048840061959476974,false
NY-17,0.9999999999980838,0.2562786808551404,0.043767695015798316,false
NY-18,0.999939999998084,0.16258848379672577,0.04309162429212267,false
NY-19,0.012379999999999664,-0.09531624486168908,0.04259956879113602,false
NY-20,0.9999999999980838,0.3120354935066856,0.04416512564458847,false
NY-21,0.15318000000001242,-0.043214200733068475,0.04221453300633728,false
NY-22,0,-0.7524934907099264,0.04718716056275218,false
NY-1,0.6810199999995354,0.019775492920413792,0.04204017017555734,true
NY-24,0.5146400000002926,0.001694143135646392,0.04190516554136052,true
NY-25,0.9999099999980842,0.16678235610052888,0.043122113990285794,false
NY-26,0.9999999999980838,0.48260360992294765,0.04535930805521871,false
NY-27,0,-0.17758951730190886,0.043200583515580926,false
NY-2,0,-0.5747457892679362,0.04599151666559341,false
NY-3,0.9999999999980838,0.2714799822475102,0.04387640576259861,false
NY-4,0.9999999999980838,0.20219266072638392,0.04337869463647121,false
NY-5,0.9999999999980838,1.0568813883880464,0.04916718465939308,false
NY-6,0.9999999999980838,0.9879938283798237,0.04872612005023752,false
NY-7,0.9999999999980838,0.7575943232573062,0.047221025152121184,false
NY-8,0.9999999999980838,0.9472857235887184,0.04846359243988339,false
NY-9,0.9999999999980838,0.8753220918780327,0.047995984238498816,false
NY-10,0.9999999999980838,0.8341568141273037,0.04772643893761516,false
NY-11,0.8545699999987456,0.04444505835529121,0.042223669577441454,true
NY-12,0.9999999999980838,0.6274150430401327,0.04634901924001306,false
NY-13,0.9999999999980838,0.917989843250452,0.04827377912707822,false
NY-14,0.9999999999980838,0.9014854245003453,0.048166514603395084,false
NY-15,0.9999999999980838,1.0476303247607104,0.04910818338557275,false
NY-23,0.03341999999999956,-0.07772014286153697,0.04246992341580343,false
OH-1,0.00021,-0.15597473817607654,0.043043498087763685,false
OH-3,0.9999999999980838,0.38962193956686797,0.04471227878340235,false
OH-4,0,-0.24495577616613468,0.04368654448158412,false
OH-5,0,-0.2670339110217188,0.04384463797104744,false
